code,validated_type,validated_label,validated_severity,needs_review
"function testAuthError()

    {

        $restoreInstance = PMA\libraries\Response::getInstance();

        $mockResponse = $this->getMockBuilder('PMA\libraries\Response')

            ->disableOriginalConstructor()

            ->setMethods(array('isAjax', 'getFooter', 'getHeader'))

            ->getMock();



        $mockResponse->expects($this->once())

            ->method('isAjax')

            ->with()

            ->will($this->returnValue(false));



        $_REQUEST['old_usr'] = '';

        $GLOBALS['cfg']['LoginCookieRecall'] = true;

        $GLOBALS['cfg']['blowfish_secret'] = 'secret';

        $GLOBALS['PHP_AUTH_USER'] = 'pmauser';

        $GLOBALS['pma_auth_server'] = 'localhost';



        // mock footer

        $mockFooter = $this->getMockBuilder('PMA\libraries\Footer')

            ->disableOriginalConstructor()

            ->setMethods(array('setMinimal'))

            ->getMock();



        $mockFooter->expects($this->once())

            ->method('setMinimal')

            ->with();



        // mock header



        $mockHeader = $this->getMockBuilder('PMA\libraries\Header')

            ->disableOriginalConstructor()

            ->setMethods(

                array(

                    'setBodyId',

                    'setTitle',

                    'disableMenuAndConsole',

                    'disableWarnings'

                )

            )

            ->getMock();



        $mockHeader->expects($this->once())

            ->method('setBodyId')

            ->with('loginform');



        $mockHeader->expects($this->once())

            ->method('setTitle')

            ->with('phpMyAdmin');



        $mockHeader->expects($this->once())

            ->method('disableMenuAndConsole')

            ->with();



        $mockHeader->expects($this->once())

            ->method('disableWarnings')

            ->with();



        // set mocked headers and footers



        $mockResponse->expects($this->once())

            ->method('getFooter')

            ->with()

            ->will($this->returnValue($mockFooter));



        $mockResponse->expects($this->once())

            ->method('getHeader')

            ->with()

            ->will($this->returnValue($mockHeader));



        $attrInstance = new ReflectionProperty('PMA\libraries\Response', '_instance');

        $attrInstance->setAccessible(true);

        $attrInstance->setValue($mockResponse);



        $GLOBALS['pmaThemeImage'] = 'test';

        $GLOBALS['conn_error'] = true;

        $GLOBALS['cfg']['Lang'] = 'en';

        $GLOBALS['cfg']['AllowArbitraryServer'] = true;

        $GLOBALS['cfg']['Servers'] = array(1, 2);

        $GLOBALS['cfg']['CaptchaLoginPrivateKey'] = '';

        $GLOBALS['cfg']['CaptchaLoginPublicKey'] = '';

        $GLOBALS['target'] = 'testTarget';

        $GLOBALS['db'] = 'testDb';

        $GLOBALS['table'] = 'testTable';



        file_put_contents('testlogo_right.png', '');



        // mock error handler



        $mockErrorHandler = $this->getMockBuilder('PMA\libraries\ErrorHandler')

            ->disableOriginalConstructor()

            ->setMethods(array('hasDisplayErrors', 'dispErrors'))

            ->getMock();



        $mockErrorHandler->expects($this->once())

            ->method('hasDisplayErrors')

            ->with()

            ->will($this->returnValue(true));



        $mockErrorHandler->expects($this->once())

            ->method('dispErrors')

            ->with();



        $GLOBALS['error_handler'] = $mockErrorHandler;



        ob_start();

        $this->object->auth();

        $result = ob_get_clean();



        // assertions



        $this->assertContains(

            '<img src=""testlogo_right.png"" id=""imLogo""',

            $result

        );



        $this->assertContains(

            '<div class=""error"">',

            $result

        );



        $this->assertContains(

            '<form method=""post"" action=""index.php"" name=""login_form"" ' .

            'class=""disableAjax login hide js-show"">',

            $result

        );



        $this->assertContains(

            '<input type=""text"" name=""pma_servername"" id=""input_servername"" ' .

            'value=""localhost""',

            $result

        );



        $this->assertContains(

            '<input type=""text"" name=""pma_username"" id=""input_username"" ' .

            'value=""pmauser"" size=""24"" class=""textfield""/>',

            $result

        );



        $this->assertContains(

            '<input type=""password"" name=""pma_password"" id=""input_password"" ' .

            'value="""" size=""24"" class=""textfield"" />',

            $result

        );



        $this->assertContains(

            '<select name=""server"" id=""select_server"" ' .

            'onchange=""document.forms[\'login_form\'].' .

            'elements[\'pma_servername\'].value = \'\'"" >',

            $result

        );



        $this->assertContains(

            '<input type=""hidden"" name=""target"" value=""testTarget"" />',

            $result

        );



        $this->assertContains(

            '<input type=""hidden"" name=""db"" value=""testDb"" />',

            $result

        );



        $this->assertContains(

            '<input type=""hidden"" name=""table"" value=""testTable"" />',

            $result

        );



        @unlink('testlogo_right.png');

        $attrInstance->setValue($restoreInstance);

    }",None,Non-Vulnerable,None,False
"function testAuthCaptcha()

    {

        $restoreInstance = PMA\libraries\Response::getInstance();

        $mockResponse = $this->getMockBuilder('PMA\libraries\Response')

            ->disableOriginalConstructor()

            ->setMethods(array('isAjax', 'getFooter', 'getHeader'))

            ->getMock();



        $mockResponse->expects($this->once())

            ->method('isAjax')

            ->with()

            ->will($this->returnValue(false));



        $mockResponse->expects($this->once())

            ->method('getFooter')

            ->with()

            ->will($this->returnValue(new PMA\libraries\Footer()));



        $mockResponse->expects($this->once())

            ->method('getHeader')

            ->with()

            ->will($this->returnValue(new PMA\libraries\Header()));



        $_REQUEST['old_usr'] = '';

        $GLOBALS['cfg']['LoginCookieRecall'] = false;



        $attrInstance = new ReflectionProperty('PMA\libraries\Response', '_instance');

        $attrInstance->setAccessible(true);

        $attrInstance->setValue($mockResponse);



        $GLOBALS['pmaThemeImage'] = 'test';

        $GLOBALS['cfg']['Lang'] = '';

        $GLOBALS['cfg']['AllowArbitraryServer'] = false;

        $GLOBALS['cfg']['Servers'] = array(1);

        $GLOBALS['cfg']['CaptchaLoginPrivateKey'] = 'testprivkey';

        $GLOBALS['cfg']['CaptchaLoginPublicKey'] = 'testpubkey';

        $GLOBALS['server'] = 0;



        $GLOBALS['error_handler'] = new PMA\libraries\ErrorHandler;



        ob_start();

        $this->object->auth();

        $result = ob_get_clean();



        // assertions



        $this->assertContains(

            '<img name=""imLogo"" id=""imLogo"" src=""testpma_logo.png""',

            $result

        );



        $this->assertContains(

            '<select name=""lang"" class=""autosubmit"" lang=""en"" dir=""ltr"" ' .

            'id=""sel-lang"">',

            $result

        );



        $this->assertContains(

            '<form method=""post"" action=""index.php"" name=""login_form"" ' .

            'autocomplete=""off"" class=""disableAjax login hide js-show"">',

            $result

        );



        $this->assertContains(

            '<input type=""hidden"" name=""server"" value=""0"" />',

            $result

        );



        $this->assertContains(

            '<script src=""https://www.google.com/recaptcha/api.js?hl=en""'

            . ' async defer></script>',

            $result

        );



        $this->assertContains(

            '<div class=""g-recaptcha"" data-sitekey=""testpubkey"">',

            $result

        );



        $attrInstance->setValue($restoreInstance);

    }",None,Non-Vulnerable,None,False
"function testAuthHeader()

    {

        $GLOBALS['cfg']['LoginCookieDeleteAll'] = false;

        $GLOBALS['cfg']['Servers'] = array(1);



        $restoreInstance = PMA\libraries\Response::getInstance();



        $mockResponse = $this->getMockBuilder('PMA\libraries\Response')

            ->disableOriginalConstructor()

            ->setMethods(array('isAjax', 'headersSent', 'header'))

            ->getMock();



        $mockResponse->expects($this->any())

            ->method('headersSent')

            ->with()

            ->will($this->returnValue(false));



        $mockResponse->expects($this->once())

            ->method('header')

            ->with('Location: http://www.phpmyadmin.net/logout' . ((SID) ? '?' . SID : ''));



        $attrInstance = new ReflectionProperty('PMA\libraries\Response', '_instance');

        $attrInstance->setAccessible(true);

        $attrInstance->setValue($mockResponse);



        $GLOBALS['cfg']['Server']['LogoutURL'] = 'http://www.phpmyadmin.net/logout';



        $this->object->logOut();



        $attrInstance->setValue($restoreInstance);

    }",None,Non-Vulnerable,None,False
"function testAuthCheckSwekey()

    {

        $GLOBALS['cfg']['Server']['auth_swekey_config'] = 'testConfigSwekey';



        file_put_contents('testConfigSwekey', '');

        $this->assertFalse(

            $this->object->authCheck()

        );

        @unlink('testConfigSwekey');

    }",None,Non-Vulnerable,None,False
"function testAuthCheckCaptcha()

    {

        $GLOBALS['cfg']['Server']['auth_swekey_config'] = '';

        $GLOBALS['cfg']['CaptchaLoginPrivateKey'] = 'testprivkey';

        $GLOBALS['cfg']['CaptchaLoginPublicKey'] = 'testpubkey';

        $_POST[""g-recaptcha-response""] = '';

        $_REQUEST['pma_username'] = 'testPMAUser';



        $this->assertFalse(

            $this->object->authCheck()

        );



        $this->assertEquals(

            'Please enter correct captcha!',

            $GLOBALS['conn_error']

        );

    }",None,Non-Vulnerable,None,False
"function testLogoutDelete()

    {

        $restoreInstance = PMA\libraries\Response::getInstance();



        $mockResponse = $this->getMockBuilder('PMA\libraries\Response')

            ->disableOriginalConstructor()

            ->setMethods(array('isAjax', 'headersSent', 'header'))

            ->getMock();



        $mockResponse->expects($this->any())

            ->method('headersSent')

            ->with()

            ->will($this->returnValue(false));



        $mockResponse->expects($this->once())

            ->method('header')

            ->with('Location: ./index.php' . ((SID) ? '?' . SID : ''));



        $attrInstance = new ReflectionProperty('PMA\libraries\Response', '_instance');

        $attrInstance->setAccessible(true);

        $attrInstance->setValue($mockResponse);



        $GLOBALS['cfg']['Server']['auth_swekey_config'] = '';

        $GLOBALS['cfg']['CaptchaLoginPrivateKey'] = '';

        $GLOBALS['cfg']['CaptchaLoginPublicKey'] = '';

        $GLOBALS['cfg']['LoginCookieDeleteAll'] = true;

        $GLOBALS['cfg']['Servers'] = array(1);



        $_COOKIE['pmaPass-0'] = 'test';



        $this->object->logOut();



        $this->assertFalse(

            isset($_COOKIE['pmaPass-0'])

        );

        $attrInstance->setValue($restoreInstance);

    }",None,Non-Vulnerable,None,False
"function testLogout()

    {

        $restoreInstance = PMA\libraries\Response::getInstance();



        $mockResponse = $this->getMockBuilder('PMA\libraries\Response')

            ->disableOriginalConstructor()

            ->setMethods(array('isAjax', 'headersSent', 'header'))

            ->getMock();



        $mockResponse->expects($this->any())

            ->method('headersSent')

            ->with()

            ->will($this->returnValue(false));



        $mockResponse->expects($this->once())

            ->method('header')

            ->with('Location: ./index.php' . ((SID) ? '?' . SID : ''));



        $attrInstance = new ReflectionProperty('PMA\libraries\Response', '_instance');

        $attrInstance->setAccessible(true);

        $attrInstance->setValue($mockResponse);

        $GLOBALS['cfg']['Server']['auth_swekey_config'] = '';

        $GLOBALS['cfg']['CaptchaLoginPrivateKey'] = '';

        $GLOBALS['cfg']['CaptchaLoginPublicKey'] = '';

        $GLOBALS['cfg']['LoginCookieDeleteAll'] = false;

        $GLOBALS['cfg']['Servers'] = array(1);

        $GLOBALS['server'] = 1;



        $_COOKIE['pmaPass-1'] = 'test';



        $this->object->logOut();



        $this->assertFalse(

            isset($_COOKIE['pmaPass-1'])

        );

        $attrInstance->setValue($restoreInstance);

    }",None,Non-Vulnerable,None,False
"function testAuthCheckArbitrary()

    {

        $GLOBALS['cfg']['Server']['auth_swekey_config'] = '';

        $GLOBALS['cfg']['CaptchaLoginPrivateKey'] = '';

        $GLOBALS['cfg']['CaptchaLoginPublicKey'] = '';

        $_REQUEST['old_usr'] = '';

        $_REQUEST['pma_username'] = 'testPMAUser';

        $_REQUEST['pma_servername'] = 'testPMAServer';

        $_REQUEST['pma_password'] = 'testPMAPSWD';

        $GLOBALS['cfg']['AllowArbitraryServer'] = true;



        $this->assertTrue(

            $this->object->authCheck()

        );



        $this->assertEquals(

            'testPMAUser',

            $GLOBALS['PHP_AUTH_USER']

        );



        $this->assertEquals(

            'testPMAPSWD',

            $GLOBALS['PHP_AUTH_PW']

        );



        $this->assertEquals(

            'testPMAServer',

            $GLOBALS['pma_auth_server']

        );



        $this->assertFalse(

            isset($_COOKIE['pmaPass-1'])

        );

    }",None,Non-Vulnerable,None,False
"function testAuthCheckIV()

    {

        $GLOBALS['cfg']['AllowArbitraryServer'] = true;

        $GLOBALS['cfg']['Server']['auth_swekey_config'] = '';

        $_REQUEST['pma_servername'] = 'testPMAServer';

        $_REQUEST['pma_password'] = 'testPMAPSWD';

        $_REQUEST['pma_username'] = '';

        $GLOBALS['server'] = 1;

        $_COOKIE['pmaServer-1'] = 'pmaServ1';

        $_COOKIE['pmaUser-1'] = '';

        $_COOKIE['pma_iv-1'] = base64_encode('testiv09testiv09');



        $this->assertFalse(

            $this->object->authCheck()

        );



        $this->assertEquals(

            'pmaServ1',

            $GLOBALS['pma_auth_server']

        );

    }",None,Non-Vulnerable,None,False
"function testAuthCheckExpires()

    {

        $GLOBALS['cfg']['Server']['auth_swekey_config'] = '';

        $GLOBALS['server'] = 1;

        $_COOKIE['pmaServer-1'] = 'pmaServ1';

        $_COOKIE['pmaUser-1'] = 'pmaUser1';

        $_COOKIE['pma_iv-1'] = base64_encode('testiv09testiv09');

        $_COOKIE['pmaPass-1'] = '';

        $GLOBALS['cfg']['blowfish_secret'] = 'secret';

        $_SESSION['last_access_time'] = time() - 1000;

        $GLOBALS['cfg']['LoginCookieValidity'] = 1440;



        $this->assertFalse(

            $this->object->authCheck()

        );

    }",None,Non-Vulnerable,None,False
"function testAuthCheckDecryptUser()

    {

        $GLOBALS['cfg']['Server']['auth_swekey_config'] = 'testConfigSwekey';

        $GLOBALS['server'] = 1;

        $_REQUEST['old_usr'] = '';

        $_REQUEST['pma_username'] = '';

        $_COOKIE['pmaServer-1'] = 'pmaServ1';

        $_COOKIE['pmaUser-1'] = 'pmaUser1';

        $_COOKIE['pma_iv-1'] = base64_encode('testiv09testiv09');

        $GLOBALS['cfg']['blowfish_secret'] = 'secret';

        $_SESSION['last_access_time'] = '';

        $GLOBALS['cfg']['CaptchaLoginPrivateKey'] = '';

        $GLOBALS['cfg']['CaptchaLoginPublicKey'] = '';



        // mock for blowfish function

        $this->object = $this->getMockBuilder('PMA\libraries\plugins\auth\AuthenticationCookie')

            ->disableOriginalConstructor()

            ->setMethods(array('cookieDecrypt'))

            ->getMock();



        $this->object->expects($this->once())

            ->method('cookieDecrypt')

            ->will($this->returnValue('testBF'));



        $this->assertFalse(

            $this->object->authCheck()

        );



        $this->assertEquals(

            'testBF',

            $GLOBALS['PHP_AUTH_USER']

        );

    }",None,Non-Vulnerable,None,False
"function testAuthCheckDecryptPassword()

    {

        $GLOBALS['cfg']['Server']['auth_swekey_config'] = 'testConfigSwekey';

        $GLOBALS['server'] = 1;

        $_REQUEST['old_usr'] = '';

        $_REQUEST['pma_username'] = '';

        $_COOKIE['pmaServer-1'] = 'pmaServ1';

        $_COOKIE['pmaUser-1'] = 'pmaUser1';

        $_COOKIE['pmaPass-1'] = 'pmaPass1';

        $_COOKIE['pma_iv-1'] = base64_encode('testiv09testiv09');

        $GLOBALS['cfg']['blowfish_secret'] = 'secret';

        $GLOBALS['cfg']['CaptchaLoginPrivateKey'] = '';

        $GLOBALS['cfg']['CaptchaLoginPublicKey'] = '';

        $_SESSION['last_access_time'] = time() - 1000;

        $GLOBALS['cfg']['LoginCookieValidity'] = 1440;



        // mock for blowfish function

        $this->object = $this->getMockBuilder('PMA\libraries\plugins\auth\AuthenticationCookie')

            ->disableOriginalConstructor()

            ->setMethods(array('cookieDecrypt'))

            ->getMock();



        $this->object->expects($this->at(1))

            ->method('cookieDecrypt')

            ->will($this->returnValue(""\xff(blank)""));



        $this->assertTrue(

            $this->object->authCheck()

        );



        $this->assertTrue(

            $GLOBALS['from_cookie']

        );



        $this->assertEquals(

            '',

            $GLOBALS['PHP_AUTH_PW']

        );



    }",None,Non-Vulnerable,None,False
"function testAuthCheckAuthFails()

    {

        $GLOBALS['cfg']['Server']['auth_swekey_config'] = 'testConfigSwekey';

        $GLOBALS['server'] = 1;

        $_REQUEST['old_usr'] = '';

        $_REQUEST['pma_username'] = '';

        $_COOKIE['pmaServer-1'] = 'pmaServ1';

        $_COOKIE['pmaUser-1'] = 'pmaUser1';

        $_COOKIE['pma_iv-1'] = base64_encode('testiv09testiv09');

        $GLOBALS['cfg']['blowfish_secret'] = 'secret';

        $_SESSION['last_access_time'] = 1;

        $GLOBALS['cfg']['CaptchaLoginPrivateKey'] = '';

        $GLOBALS['cfg']['CaptchaLoginPublicKey'] = '';

        $GLOBALS['cfg']['LoginCookieValidity'] = 0;

        $_SESSION['last_access_time'] = -1;

        // mock for blowfish function

        $this->object = $this->getMockBuilder('PMA\libraries\plugins\auth\AuthenticationCookie')

            ->disableOriginalConstructor()

            ->setMethods(array('authFails'))

            ->getMock();



        $this->object->expects($this->once())

            ->method('authFails');



        $this->assertFalse(

            $this->object->authCheck()

        );



        $this->assertTrue(

            $GLOBALS['no_activity']

        );

    }",None,Non-Vulnerable,None,False
"function testAuthSetUser()

    {

        $GLOBALS['PHP_AUTH_USER'] = 'pmaUser2';

        $arr = array(

            'host' => 'a',

            'port' => 1,

            'socket' => true,

            'ssl' => true,

            'connect_type' => 'port',

            'user' => 'pmaUser2'

        );



        $GLOBALS['cfg']['Server'] = $arr;

        $GLOBALS['cfg']['Server']['user'] = 'pmaUser';

        $GLOBALS['cfg']['Servers'][1] = $arr;

        $GLOBALS['cfg']['AllowArbitraryServer'] = true;

        $GLOBALS['pma_auth_server'] = 'b 2';

        $GLOBALS['PHP_AUTH_PW'] = $_SERVER['PHP_AUTH_PW'] = 'testPW';

        $GLOBALS['server'] = 2;

        $GLOBALS['cfg']['LoginCookieStore'] = true;

        $GLOBALS['from_cookie'] = true;



        $this->object->authSetUser();



        $this->assertFalse(

            isset($GLOBALS['PHP_AUTH_PW'])

        );



        $this->assertFalse(

            isset($_SERVER['PHP_AUTH_PW'])

        );



        $this->object->storeUserCredentials();



        $this->assertTrue(

            isset($_COOKIE['pmaUser-1'])

        );



        $this->assertTrue(

            isset($_COOKIE['pmaPass-1'])

        );



        $arr['password'] = 'testPW';

        $arr['host'] = 'b';

        $arr['port'] = '2';

        $this->assertEquals(

            $arr,

            $GLOBALS['cfg']['Server']

        );



    }",None,Non-Vulnerable,None,False
"function testAuthSetUserWithHeaders()

    {

        $GLOBALS['PHP_AUTH_USER'] = 'pmaUser2';

        $arr = array(

            'host' => 'a',

            'port' => 1,

            'socket' => true,

            'ssl' => true,

            'connect_type' => 'port',

            'user' => 'pmaUser2'

        );



        $GLOBALS['cfg']['Server'] = $arr;

        $GLOBALS['cfg']['Server']['host'] = 'b';

        $GLOBALS['cfg']['Server']['user'] = 'pmaUser';

        $GLOBALS['cfg']['Servers'][1] = $arr;

        $GLOBALS['cfg']['AllowArbitraryServer'] = true;

        $GLOBALS['pma_auth_server'] = 'b 2';

        $GLOBALS['PHP_AUTH_PW'] = $_SERVER['PHP_AUTH_PW'] = 'testPW';

        $GLOBALS['server'] = 2;

        $GLOBALS['cfg']['LoginCookieStore'] = true;

        $GLOBALS['from_cookie'] = false;

        $GLOBALS['collation_connection'] = 'utf-8';



        $restoreInstance = PMA\libraries\Response::getInstance();



        $mockResponse = $this->getMockBuilder('PMA\libraries\Response')

            ->disableOriginalConstructor()

            ->setMethods(array('disable', 'header', 'headersSent'))

            ->getMock();



        $mockResponse->expects($this->at(0))

            ->method('disable');



        // target can be ""phpunit"" or ""ide-phpunit.php"",

        // depending on testing environment

        $mockResponse->expects($this->once())

            ->method('header')

            ->with(

                $this->stringContains('&server=2&lang=en&collation_connection=utf-8&token=token')

            );



        $mockResponse->expects($this->any())

            ->method('headersSent')

            ->with()

            ->will($this->returnValue(false));



        $attrInstance = new ReflectionProperty('PMA\libraries\Response', '_instance');

        $attrInstance->setAccessible(true);

        $attrInstance->setValue($mockResponse);



        $this->object->authSetUser();

        $this->object->storeUserCredentials();



        $this->assertTrue(

            isset($_COOKIE['pmaServer-2'])

        );



        $attrInstance->setValue($restoreInstance);

    }",None,Non-Vulnerable,None,False
"function doMockResponse()

    {

        $restoreInstance = PMA\libraries\Response::getInstance();



        // set mocked headers and footers

        $mockResponse = $this->getMockBuilder('PMA\libraries\Response')

            ->disableOriginalConstructor()

            ->setMethods(array('header', 'headersSent'))

            ->getMock();



        $mockResponse->expects($this->any())

            ->method('headersSent')

            ->with()

            ->will($this->returnValue(false));



        $attrInstance = new ReflectionProperty('PMA\libraries\Response', '_instance');

        $attrInstance->setAccessible(true);

        $attrInstance->setValue($mockResponse);



        $headers = func_get_args();



        $header_method = $mockResponse->expects($this->exactly(count($headers)))

            ->method('header');



        call_user_func_array(array($header_method, 'withConsecutive'), $headers);



        $this->object->authFails();



        $attrInstance->setValue($restoreInstance);

    }",None,Non-Vulnerable,None,False
"function testAuthFailsNoPass()

    {

        $this->object = $this->getMockBuilder('PMA\libraries\plugins\auth\AuthenticationCookie')
